Drug1,Drug2,Prob,Method
DB00594,Coagulation_factor_X,0.3333,semEP
DB00127,ATP-sensitive_inward_rectifier_potassium_channel_1,0.3333,semEP
DB01065,Ferrochelatase,0.3333,semEP
DB03523,Serine_palmitoyltransferase_1,0.3333,semEP
DB13170,Atrial_natriuretic_peptide_receptor_1,0.3333,semEP
DB07776,Cytochrome_P450_2A6,0.3333,semEP
DB00172,Cysteinyl_leukotriene_receptor_1,0.3333,semEP
DB00279,Superoxide_dismutase_[Mn]_mitochondrial,0.3333,semEP
DB08231,Short/branched_chain_specific_acyl-CoA_dehydrogenase_mitochondrial,0.3333,semEP
DB00171,L-aspartate_oxidase,0.3333,semEP
DB03754,Oxygen-insensitive_NADPH_nitroreductase,0.3333,semEP
DB02061,Cellulose_1-4-beta-cellobiosidase,0.3333,semEP
DB06258,Histamine_H3_receptor,0.3333,semEP
DB03317,Cytochrome_P450_1A1,0.3333,semEP
DB00903,Nitric_oxide_synthase_oxygenase,0.3333,semEP
DB03754,Cytochrome_P450_2B6,0.3333,semEP
DB00122,Neuronal_acetylcholine_receptor_subunit_alpha-9,0.3333,semEP
DB01116,Alcohol_dehydrogenase_1B,0.3333,semEP
DB03255,Hydroxymethylpyrimidine/phosphomethylpyrimidine_kinase,0.3333,semEP
DB00981,Cholinesterase,0.3333,semEP
DB00114,Dihydroorotate_dehydrogenase_(quinone)_mitochondrial,0.3333,semEP
DB02115,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.3333,semEP
DB01861,Carnitine_O-acetyltransferase,0.3333,semEP
DB02249,Outer-membrane_lipoprotein_LolB,0.3333,semEP
DB03754,Sigma_non-opioid_intracellular_receptor_1,0.3333,semEP
DB04074,Fumarylacetoacetase,0.3333,semEP
DB03644,Aldo-keto_reductase_family_1_member_C3,0.3333,semEP
DB01892,Thyroid_peroxidase,0.3333,semEP
DB00144,Pyrroline-5-carboxylate_reductase,0.3333,semEP
DB08869,Corticotropin-releasing_factor_receptor_1,0.3333,semEP
DB00805,Amine_oxidase_[flavin-containing]_B,0.3333,semEP
DB02138,Deacetoxycephalosporin_C_synthase,0.3333,semEP
DB03866,Prostaglandin_G/H_synthase_1,0.3333,semEP
DB00410,Valine--tRNA_ligase,0.3333,semEP
DB01819,NADP-dependent_glyceraldehyde-3-phosphate_dehydrogenase,0.3333,semEP
DB14066,ATP-binding_cassette_sub-family_C_member_8,0.3333,semEP
DB04029,Kynurenine--oxoglutarate_transaminase_1,0.3333,semEP
DB02969,Pentaerythritol_tetranitrate_reductase,0.3333,semEP
DB06634,5-hydroxytryptamine_receptor_2C,0.3333,semEP
DB00233,Inhibitor_of_nuclear_factor_kappa-B_kinase_subunit_beta,0.3333,semEP
DB12010,cAMP-dependent_protein_kinase_type_II-beta_regulatory_subunit,0.3333,semEP
DB03553,cAMP-dependent_protein_kinase_catalytic_subunit_alpha,0.3333,semEP
DB02749,Retinoic_acid_receptor_RXR-gamma,0.3333,semEP
DB04539,Putative_cytochrome_P450,0.3333,semEP
DB07069,Catechol_O-methyltransferase,0.3333,semEP
DB04465,Protein_disulfide-isomerase,0.3333,semEP
DB05284,Carbonic_anhydrase_1,0.3333,semEP
DB00836,Nuclear_receptor_subfamily_1_group_I_member_2,0.3333,semEP
DB04325,Amiloride-sensitive_amine_oxidase_[copper-containing],0.3333,semEP
DB12364,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00828,Thymidine_phosphorylase,0.3333,semEP
DB04878,Neutral_alpha-glucosidase_C,0.3333,semEP
DB04464,Transthyretin,0.3333,semEP
DB04967,Phosphoglycerate_mutase_2,0.3333,semEP
DB09552,Homeobox_protein_engrailed-2,0.3333,semEP
DB02518,D-lactate_dehydrogenase,0.3333,semEP
DB09067,Growth_hormone-releasing_hormone_receptor,0.3333,semEP
DB00916,Lipoprotein_NlpI,0.3333,semEP
DB01189,Taste_receptor_type_2_member_16,0.3333,semEP
DB02701,Prolyl_3-hydroxylase_3,0.3333,semEP
DB03758,Formimidoyltransferase-cyclodeaminase,0.3333,semEP
DB04272,3-hydroxy-3-methylglutaryl-coenzyme_A_reductase,0.3333,semEP
DB03750,Transcription_factor_p65,0.3333,semEP
DB12010,Tyrosinase,0.3333,semEP
DB00157,4-hydroxybutyryl-CoA_dehydratase/vinylacetyl-CoA-Delta-isomerase,0.3333,semEP
DB03754,Thiaminase-2,0.3333,semEP
DB00160,Glutathione_reductase_mitochondrial,0.3333,semEP
DB02022,Nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase,0.3333,semEP
DB04552,Arylamine_N-acetyltransferase,0.3333,semEP
DB04422,Methionine_synthase,0.3333,semEP
DB02731,Estrogen_receptor_alpha,0.3333,semEP
DB00152,Respiratory_nitrate_reductase_1_gamma_chain,0.3333,semEP
DB01863,Protein_kinase_C_alpha_type,0.3333,semEP
DB00564,P2X_purinoceptor_4,0.3333,semEP
DB00157,Glucose-6-phosphate_1-dehydrogenase,0.3333,semEP
DB00498,Reaction_center_protein_M_chain,0.3333,semEP
DB01138,Insulin-like_growth_factor_I,0.3333,semEP
DB01752,Cytochrome_P450_3A4,0.3333,semEP
DB04455,Glycine_cleavage_system_H_protein_mitochondrial,0.3333,semEP
DB04652,Nuclear_receptor_coactivator_2,0.3333,semEP
DB00157,O-phosphoseryl-tRNA(Sec)_selenium_transferase,0.3333,semEP
DB03758,Kynurenine/alpha-aminoadipate_aminotransferase_mitochondrial,0.3333,semEP
DB03754,Endothelial_protein_C_receptor,0.3333,semEP
DB01992,Sphingosine-1-phosphate_lyase_1,0.3333,semEP
DB06152,5-hydroxytryptamine_receptor_2C,0.3333,semEP
DB02621,Prolyl_4-hydroxylase_subunit_alpha-1,0.3333,semEP
DB00172,Phosphatidylserine_decarboxylase_proenzyme,0.3333,semEP
DB01819,Chorismate_mutase_AroH,0.3333,semEP
DB03255,Pseudolysin,0.3333,semEP
DB04465,Chitosanase,0.3333,semEP
DB07669,Ribosyldihydronicotinamide_dehydrogenase_[quinone],0.3333,semEP
DB09460,Para-aminobenzoate_synthase_component_1,0.3333,semEP
DB00599,Adenosine_receptor_A1,0.3333,semEP
DB00145,Glycine_betaine-binding_periplasmic_protein,0.3333,semEP
DB04605,HTH-type_transcriptional_regulator_QacR,0.3333,semEP
DB02281,Methylmalonyl-CoA_carboxyltransferase_12S_subunit,0.3333,semEP
DB04263,Intracellular_hyaluronan-binding_protein_4,0.3333,semEP
DB00139,Hydroxyacid_oxidase_1,0.3333,semEP
DB09130,Serum_albumin,0.3333,semEP
DB12731,D-2-hydroxyisocaproate_dehydrogenase,0.3333,semEP
DB01593,Calpastatin,0.3333,semEP
DB03205,Fatty-acid_amide_hydrolase_1,0.3333,semEP
DB05855,Glycine_receptor_subunit_alpha-1,0.3333,semEP
DB01775,Alanine_racemase,0.3333,semEP
DB03884,Aminotransferase,0.3333,semEP
DB00843,Cholinesterase,0.3333,semEP
DB09343,UDP-N-acetylglucosamine_1-carboxyvinyltransferase,0.3333,semEP
DB00145,Glycine_oxidase,0.3333,semEP
DB03147,Soluble_lytic_murein_transglycosylase,0.3333,semEP
DB06736,Cyclooxygenase_2,0.3333,semEP
DB02431,Proline_dehydrogenase_1_mitochondrial,0.3333,semEP
DB02085,Branched-chain-amino-acid_aminotransferase_cytosolic,0.3333,semEP
DB04045,5'-methylthioadenosine/S-adenosylhomocysteine_nucleosidase,0.3333,semEP
DB08883,Glutamate_receptor_ionotropic_NMDA_2B,0.3333,semEP
DB01070,Peroxisome_proliferator-activated_receptor_gamma,0.3333,semEP
DB02832,Tryptophan_5-hydroxylase_2,0.3333,semEP
DB00452,Motilin_receptor,0.3333,semEP
DB04272,Isocitrate_dehydrogenase_[NADP]_mitochondrial,0.3333,semEP
DB01593,Beta-2-glycoprotein_1,0.3333,semEP
DB00973,Calcium/calmodulin-dependent_3'-5'-cyclic_nucleotide_phosphodiesterase_1B,0.3333,semEP
DB00157,Beta-secretase_1,0.3333,semEP
DB04464,Bifunctional_purine_biosynthesis_protein_PURH,0.3333,semEP
DB01762,Branched-chain-amino-acid_aminotransferase_mitochondrial,0.3333,semEP
DB02736,Macrophage_metalloelastase,0.3333,semEP
DB12010,Quinoprotein_glucose_dehydrogenase_B,0.3333,semEP
DB00161,CTP_synthase_1,0.3333,semEP
DB03147,Pentaerythritol_tetranitrate_reductase,0.3333,semEP
DB08231,High_affinity_immunoglobulin_gamma_Fc_receptor_I,0.3333,semEP
DB03410,Lysozyme,0.3333,semEP
DB06246,Mitogen-activated_protein_kinase_3,0.3333,semEP
DB14050,Cannabinoid_receptor_2,0.3333,semEP
DB05434,Potassium_voltage-gated_channel_subfamily_KQT_member_1,0.3333,semEP
DB01863,Formimidoyltransferase-cyclodeaminase,0.3333,semEP
DB00308,Voltage-dependent_N-type_calcium_channel_subunit_alpha-1B,0.3333,semEP
DB00139,Thymidylate_synthase,0.3333,semEP
DB00127,Protein_farnesyltransferase/geranylgeranyltransferase_type-1_subunit_alpha,0.3333,semEP
DB02121,S-adenosylmethionine_decarboxylase_proenzyme,0.3333,semEP
DB03147,Dihydroorotate_dehydrogenase_A_(fumarate),0.3333,semEP
DB00951,Lanosterol_14-alpha_demethylase,0.3333,semEP
DB07706,PPH,0.3333,semEP
DB00605,Glutathione_S-transferase_P,0.3333,semEP
DB11995,Amiloride-sensitive_sodium_channel_subunit_delta,0.3333,semEP
DB03147,Dihydroorotate_dehydrogenase_(quinone)_mitochondrial,0.3333,semEP
DB00139,Bifunctional_protein_FolC,0.3333,semEP
DB06714,Neutral_amino_acid_transporter_A,0.3333,semEP
DB09244,Amine_oxidase_[flavin-containing]_B,0.3333,semEP
DB06751,cAMP-specific_3'-5'-cyclic_phosphodiesterase_4B,0.3333,semEP
DB00897,A/G-specific_adenine_glycosylase,0.3333,semEP
DB05095,Cytohesin-3,0.3333,semEP
DB00135,Phenylalanine--tRNA_ligase_beta_subunit,0.3333,semEP
DB05969,Aspartate_carbamoyltransferase_catalytic_chain,0.3333,semEP
DB01863,Met_proto-oncogene_variant,0.3333,semEP
DB04464,Cytochrome_b-c1_complex_subunit_1_mitochondrial,0.3333,semEP
DB00283,Muscarinic_acetylcholine_receptor_M1,0.3333,semEP
DB04216,Multi-sensor_signal_transduction_histidine_kinase,0.3333,semEP
DB04396,CD9_antigen,0.3333,semEP
DB00964,Phosphoprotein,0.3333,semEP
DB03590,GMP_synthase_[glutamine-hydrolyzing],0.3333,semEP
DB00906,Sodium-dependent_noradrenaline_transporter,0.3333,semEP
DB04464,G-protein_coupled_estrogen_receptor_1,0.3333,semEP
DB00608,Histamine_N-methyltransferase,0.3333,semEP
DB04324,6-deoxyerythronolide_B_hydroxylase,0.3333,semEP
DB03323,Glycosyltransferase_6_domain-containing_protein_1,0.3333,semEP
DB04374,Succinyl-CoA_ligase_[GDP-forming]_subunit_beta_mitochondrial,0.3333,semEP
DB11827,Sodium/glucose_cotransporter_1,0.3333,semEP
DB04898,Chymotrypsin-like_elastase_family_member_1,0.3333,semEP
DB04216,Cyclin-dependent_kinase_2,0.3333,semEP
DB00143,Peroxisome_proliferator-activated_receptor_gamma,0.3333,semEP
DB01171,Peptide_amidase,0.3333,semEP
DB11726,Vascular_endothelial_growth_factor_A,0.3333,semEP
DB00160,Cystine/glutamate_transporter,0.3333,semEP
DB01978,Dual_adapter_for_phosphotyrosine_and_3-phosphotyrosine_and_3-phosphoinositide,0.3333,semEP
DB03309,V-type_proton_ATPase_subunit_C_1,0.3333,semEP
DB00795,Cytochrome_P450_2C19,0.3333,semEP
DB00502,Alpha-1A_adrenergic_receptor,0.3333,semEP
DB00865,Alpha-1B_adrenergic_receptor,0.3333,semEP
DB02285,Ribonucleoside-diphosphate_reductase_subunit_M2,0.3333,semEP
DB00272,Beta-2_adrenergic_receptor,0.3333,semEP
DB12116,HTH-type_transcriptional_regulator_TtgR,0.3333,semEP
DB01917,Aliphatic_amidase_expression-regulating_protein,0.3333,semEP
DB01064,Peroxisome_proliferator-activated_receptor_gamma,0.3333,semEP
DB00160,Proto-oncogene_tyrosine-protein_kinase_Src,0.3333,semEP
DB01593,Alpha-actinin-1,0.3333,semEP
DB03575,HCG20471_isoform_CRA_c,0.3333,semEP
DB01064,Microtubule-associated_protein_tau,0.3333,semEP
DB01097,Nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase,0.3333,semEP
DB00160,Synaptic_vesicular_amine_transporter,0.3333,semEP
DB06711,Protein_spire_homolog_2,0.3333,semEP
DB00805,Phenylacetone_monooxygenase,0.3333,semEP
DB00118,Retinal_dehydrogenase_1,0.3333,semEP
DB00154,[Pyruvate_dehydrogenase_[lipoamide]]_kinase_isozyme_3_mitochondrial,0.3333,semEP
DB03754,Lysozyme_C,0.3333,semEP
DB01911,Calreticulin,0.3333,semEP
DB01132,Monomeric_sarcosine_oxidase,0.3333,semEP
DB12695,Tumor_necrosis_factor,0.3333,semEP
DB02961,Serine--pyruvate_aminotransferase,0.3333,semEP
DB11221,Phosphoethanolamine/phosphocholine_phosphatase,0.3333,semEP
DB00615,Heat_shock_protein_HSP_90-beta,0.3333,semEP
DB04640,Lysozyme_C,0.3333,semEP
DB03144,Glutathione_S-transferase_P,0.3333,semEP
DB00160,Acid-sensing_ion_channel_1,0.3333,semEP
DB02659,Bile_salt-activated_lipase,0.3333,semEP
DB00594,Thrombopoietin_receptor,0.3333,semEP
DB02643,Sulfotransferase_family_cytosolic_2B_member_1,0.3333,semEP
DB08167,Lysozyme,0.3333,semEP
DB03309,Alpha-2A_adrenergic_receptor,0.3333,semEP
DB03754,Thiamin_pyrophosphokinase_1,0.3333,semEP
DB00245,Sodium-dependent_noradrenaline_transporter,0.3333,semEP
DB02279,R-specific_alcohol_dehydrogenase,0.3333,semEP
DB12070,Cytochrome_P450_26B1,0.3333,semEP
DB01252,Peroxisome_proliferator-activated_receptor_alpha,0.3333,semEP
DB00748,Muscarinic_acetylcholine_receptor_M1,0.3333,semEP
DB01956,Phosphonoacetaldehyde_hydrolase,0.3333,semEP
DB00145,Circadian_clock_protein_KaiB,0.3333,semEP
DB00115,6-phosphogluconate_dehydrogenase_decarboxylating,0.3333,semEP
DB03929,Glycine_receptor_subunit_alpha-2,0.3333,semEP
DB01296,Sialidase,0.3333,semEP
DB02967,Cholera_enterotoxin_subunit_B,0.3333,semEP
DB05939,HLA_class_I_histocompatibility_antigen_B-27_alpha_chain,0.3333,semEP
DB00855,Peptide_deformylase,0.3333,semEP
DB00145,Isocitrate_lyase,0.3333,semEP
DB01235,Solute_carrier_family_22_member_12,0.3333,semEP
DB00159,3-beta-hydroxysteroid-Delta(8)-Delta(7)-isomerase,0.3333,semEP
DB03974,Methionine_synthase_reductase,0.3333,semEP
DB12010,UDP-glucuronosyltransferase_1-9,0.3333,semEP
DB02071,Vascular_endothelial_growth_factor_A,0.3333,semEP
DB00157,Cystathionine_beta-synthase,0.3333,semEP
DB06689,Prothrombin,0.3333,semEP
DB09130,Apolipoprotein_L1,0.3333,semEP
DB03017,Pro-epidermal_growth_factor,0.3333,semEP
DB14006,Sex_hormone-binding_globulin,0.3333,semEP
DB00152,Autolysin,0.3333,semEP
DB02192,Cathepsin_B,0.3333,semEP
DB04878,Neutral_alpha-glucosidase_AB,0.3333,semEP
DB09220,ATP-binding_cassette_sub-family_C_member_8,0.3333,semEP
DB03128,Neuronal_acetylcholine_receptor_subunit_alpha-3,0.3333,semEP
DB05107,GDH/6PGL_endoplasmic_bifunctional_protein,0.3333,semEP
DB04824,Protein_farnesyltransferase_subunit_beta,0.3333,semEP
DB04464,Translocator_protein,0.3333,semEP
DB04743,Cyclooxygenase_2,0.3333,semEP
DB01138,D(1B)_dopamine_receptor,0.3333,semEP
DB04825,Potassium/sodium_hyperpolarization-activated_cyclic_nucleotide-gated_channel_2,0.3333,semEP
DB00114,Isocitrate_dehydrogenase_[NAD]_subunit_alpha_mitochondrial,0.3333,semEP
DB04532,Bacterial_regulatory_protein_TetR_family,0.3333,semEP
DB09130,Fibrinogen_alpha_chain,0.3333,semEP
DB04464,Intercellular_adhesion_molecule_1,0.3333,semEP
DB00161,Isoleucine--tRNA_ligase,0.3333,semEP
DB00894,Steroid_17-alpha-hydroxylase/17-20_lyase,0.3333,semEP
DB00200,Peroxisome_proliferator-activated_receptor_delta,0.3333,semEP
DB03754,Galectin-10,0.3333,semEP
DB00996,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1C,0.3333,semEP
DB04493,ADP/ATP_translocase_1,0.3333,semEP
DB00117,Histidine--tRNA_ligase,0.3333,semEP
DB04417,Ornithine_aminotransferase,0.3333,semEP
DB06756,Phosphoethanolamine/phosphocholine_phosphatase,0.3333,semEP
DB02341,Prothrombin,0.3333,semEP
DB01097,Epidermal_growth_factor_receptor,0.3333,semEP
DB00242,Pantothenate_kinase,0.3333,semEP
DB01296,Galectin-3,0.3333,semEP
DB01727,Short_tail_fiber_protein,0.3333,semEP
DB02078,Tumor_necrosis_factor_ligand_superfamily_member_13B,0.3333,semEP
DB01189,Neuronal_acetylcholine_receptor_subunit_beta-2,0.3333,semEP
DB02709,Retinoic_acid_receptor_RXR-beta,0.3333,semEP
DB01017,Coagulation_factor_X,0.3333,semEP
DB02925,Solute_carrier_family_12_member_4,0.3333,semEP
DB09130,Inter-alpha-trypsin_inhibitor_heavy_chain_H3,0.3333,semEP
DB03064,Succinyl-CoA_ligase_[ADP-forming]_subunit_beta_mitochondrial,0.3333,semEP
DB02655,Phosphoserine_aminotransferase,0.3333,semEP
DB03316,Transcriptional_regulator_GntR_family,0.3333,semEP
DB02531,Serine--pyruvate_aminotransferase,0.3333,semEP
DB06525,Cholinesterase,0.3333,semEP
DB00149,1-aminocyclopropane-1-carboxylate_deaminase,0.3333,semEP
DB00617,Voltage-dependent_T-type_calcium_channel_subunit_alpha-1G,0.3333,semEP
DB00780,V-type_proton_ATPase_subunit_B_brain_isoform,0.3333,semEP
DB00544,Succinate_dehydrogenase_cytochrome_b560_subunit_mitochondrial,0.3333,semEP
DB05490,Cytochrome_P450_3A4,0.3333,semEP
DB01783,Phosphopantetheine_adenylyltransferase,0.3333,semEP
DB04422,Elongation_factor_G,0.3333,semEP
DB03929,Glycine_receptor_subunit_beta,0.3333,semEP
DB00396,Camphor_5-monooxygenase,0.3333,semEP
DB08079,Tyrosine-protein_kinase_BTK,0.3333,semEP
DB00951,Thromboxane-A_synthase,0.3333,semEP
DB04465,Matrix_metalloproteinase-9,0.3333,semEP
DB06292,Sodium/glucose_cotransporter_1,0.3333,semEP
DB01218,Neuronal_acetylcholine_receptor_subunit_beta-4,0.3333,semEP
DB04821,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00126,Gamma-hydroxybutyrate_(GHB)_receptor,0.3333,semEP
DB01431,Collagen_alpha-1(I)_chain,0.3333,semEP
DB02175,Glycolipid_transfer_protein,0.3333,semEP
DB12442,Heat_shock_protein_HSP_90-beta,0.3333,semEP
DB08814,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB01338,5-hydroxytryptamine_receptor_3A,0.3333,semEP
DB01593,Spectrin_beta_chain_non-erythrocytic_1,0.3333,semEP
DB00157,Pyruvate_oxidase,0.3333,semEP
DB01041,Transient_receptor_potential_cation_channel_subfamily_V_member_1,0.3333,semEP
DB07780,Bifunctional_enzyme_IspD/IspF,0.3333,semEP
DB00765,Phenylalanine-4-hydroxylase,0.3333,semEP
DB01708,Lipoprotein_lipase,0.3333,semEP
DB00355,Matrix_metalloproteinase-23,0.3333,semEP
DB02381,N-acylglucosamine_2-epimerase,0.3333,semEP
DB02260,Cyclin-dependent_kinase_7,0.3333,semEP
DB00675,Fatty_acid_desaturase_1,0.3333,semEP
DB01250,Aldo-keto_reductase_family_1_member_C1,0.3333,semEP
DB02105,Dual_specificity_protein_phosphatase_23,0.3333,semEP
DB08874,Antithrombin-III,0.3333,semEP
DB02085,Branched-chain-amino-acid_aminotransferase_mitochondrial,0.3333,semEP
DB09130,Inter-alpha-trypsin_inhibitor_heavy_chain_H1,0.3333,semEP
DB00780,Corticoliberin,0.3333,semEP
DB05003,Trans-2-enoyl-ACP_reductase_II,0.3333,semEP
DB05838,Vasopressin_V1a_receptor,0.3333,semEP
DB01123,Metallo-beta-lactamase_L1,0.3333,semEP
DB04495,Epidermal_growth_factor_receptor,0.3333,semEP
DB00119,Gamma-aminobutyric_acid_receptor_subunit_alpha-1,0.3333,semEP
DB00988,Chromaffin_granule_amine_transporter,0.3333,semEP
DB00898,Thermolysin,0.3333,semEP
DB03419,Thymidine_phosphorylase,0.3333,semEP
DB00720,Inosine-5'-monophosphate_dehydrogenase,0.3333,semEP
DB03180,Thyroxine_5-deiodinase,0.3333,semEP
DB06757,Phosphoglycerate_kinase_1,0.3333,semEP
DB03425,Glutamate_receptor_2,0.3333,semEP
DB00119,Histidinol_dehydrogenase,0.3333,semEP
DB03467,Dihydrofolate_reductase_mitochondrial,0.3333,semEP
DB04165,Glutaminyl-peptide_cyclotransferase,0.3333,semEP
DB12695,Alanine_aminotransferase_1,0.3333,semEP
DB04224,Alpha-2A_adrenergic_receptor,0.3333,semEP
DB07895,Spermine_synthase,0.3333,semEP
DB09038,Sodium/glucose_cotransporter_1,0.3333,semEP
DB00127,L-amino-acid_oxidase,0.3333,semEP
DB09039,Enoyl-[acyl-carrier-protein]_reductase_[NADH],0.3333,semEP
DB02266,Trans-2-3-dihydro-3-hydroxyanthranilate_isomerase,0.3333,semEP
DB03348,Cholinesterase,0.3333,semEP
DB00139,Histamine_N-methyltransferase,0.3333,semEP
DB05383,Argininosuccinate_synthase,0.3333,semEP
DB04464,Thiamine_transporter_1,0.3333,semEP
DB09130,Coagulation_factor_XIII_B_chain,0.3333,semEP
DB01200,Sphingomyelin_phosphodiesterase,0.3333,semEP
DB02009,Human_immunodeficiency_virus_type_1_protease,0.3333,semEP
DB06077,5-hydroxytryptamine_receptor_2B,0.3333,semEP
DB00756,Trypsin-1,0.3333,semEP
DB12095,Sulfite_reductase_[NADPH]_hemoprotein_beta-component,0.3333,semEP
DB03760,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00142,L-asparaginase,0.3333,semEP
DB00167,Probable_leucine--tRNA_ligase_mitochondrial,0.3333,semEP
DB13083,Fatty-acid_peroxygenase,0.3333,semEP
DB05398,Lactose_permease,0.3333,semEP
DB08838,Ornithine_decarboxylase,0.3333,semEP
DB12548,Plasma_serine_protease_inhibitor,0.3333,semEP
DB04221,Cyclopropane_mycolic_acid_synthase_1,0.3333,semEP
DB01199,Cholinesterase,0.3333,semEP
DB08231,Peptostreptococcal_albumin-binding_protein,0.3333,semEP
DB00333,Pro-opiomelanocortin,0.3333,semEP
DB02307,Thermolysin,0.3333,semEP
DB02325,Voltage-dependent_L-type_calcium_channel_subunit_beta-1,0.3333,semEP
DB04889,Neuronal_acetylcholine_receptor_subunit_alpha-6,0.3333,semEP
DB00148,Acetylcholine_receptor_subunit_alpha,0.3333,semEP
DB01299,Dihydrofolate_reductase,0.3333,semEP
DB09069,Prohibitin-2,0.3333,semEP
DB00811,Farnesyl_pyrophosphate_synthase,0.3333,semEP
DB02530,Metabotropic_glutamate_receptor_5,0.3333,semEP
DB01178,Cytochrome_c_oxidase_subunit_1,0.3333,semEP
DB04946,Synaptic_vesicular_amine_transporter,0.3333,semEP
DB12379,Cytochrome_P450_2C9,0.3333,semEP
DB01033,5'-nucleotidase,0.3333,semEP
DB03106,Rhodopsin,0.3333,semEP
DB00133,Multifunctional_protein_ADE2,0.3333,semEP
DB00149,Isoleucine--tRNA_ligase_cytoplasmic,0.3333,semEP
DB01174,Nuclear_receptor_subfamily_1_group_I_member_3,0.3333,semEP
DB03796,Pyruvate_kinase_PKM,0.3333,semEP
DB04398,Fumarylacetoacetase,0.3333,semEP
DB09130,Inter-alpha-trypsin_inhibitor_heavy_chain_H4,0.3333,semEP
DB11644,Probable_L-ascorbate-6-phosphate_lactonase_UlaG,0.3333,semEP
DB01373,Desmoplakin,0.3333,semEP
DB00836,5-hydroxytryptamine_receptor_3A,0.3333,semEP
DB11590,Proton-coupled_amino_acid_transporter_1,0.3333,semEP
DB00114,[Pyruvate_dehydrogenase_[lipoamide]]_kinase_isozyme_3_mitochondrial,0.3333,semEP
DB02530,Potassium-transporting_ATPase_subunit_beta,0.3333,semEP
DB05271,Tumor_necrosis_factor_receptor_superfamily_member_11A,0.3333,semEP
DB04960,Nuclear_receptor_subfamily_1_group_I_member_2,0.3333,semEP
DB02078,Acetolactate_synthase_catabolic,0.3333,semEP
DB13346,Thyroid_peroxidase,0.3333,semEP
DB03489,Adrenodoxin_mitochondrial,0.3333,semEP
DB04391,Bacterial_leucyl_aminopeptidase,0.3333,semEP
DB00281,Protein-tyrosine_kinase_2-beta,0.3333,semEP
DB02948,Beta-2_adrenergic_receptor,0.3333,semEP
DB12695,Thermolysin,0.3333,semEP
DB01240,Prolyl_4-hydroxylase_subunit_alpha-2,0.3333,semEP
DB04834,Muscarinic_acetylcholine_receptor_M3,0.3333,semEP
DB01048,NADH_dehydrogenase_[ubiquinone]_flavoprotein_1_mitochondrial,0.3333,semEP
DB02079,2-hydroxy-6-oxo-7-methylocta-2-4-dienoate_hydrolase,0.3333,semEP
DB03147,Aldehyde_oxidoreductase,0.3333,semEP
DB01213,ATP_synthase_subunit_beta_mitochondrial,0.3333,semEP
DB04741,Glutamate--cysteine_ligase,0.3333,semEP
DB04343,Maleylacetoacetate_isomerase,0.3333,semEP
DB02496,Fructose-bisphosphate_aldolase_B,0.3333,semEP
DB03203,Succinate_dehydrogenase_[ubiquinone]_cytochrome_b_small_subunit_mitochondrial,0.3333,semEP
DB05969,Delta-aminolevulinic_acid_dehydratase,0.3333,semEP
DB06713,Vitamin_D-binding_protein,0.3333,semEP
DB12445,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB04915,Phosphatidylinositol_3-kinase_regulatory_subunit_alpha,0.3333,semEP
DB04257,Cytochrome_P450_26A1,0.3333,semEP
DB03051,Cytochrome_c4,0.3333,semEP
DB03251,Prothrombin,0.3333,semEP
DB02925,Solute_carrier_family_12_member_5,0.3333,semEP
DB08490,Stromelysin-1,0.3333,semEP
DB09130,C4b-binding_protein_beta_chain,0.3333,semEP
DB00534,Aldehyde_dehydrogenase_mitochondrial,0.3333,semEP
DB03940,ATP_synthase_subunit_delta_mitochondrial,0.3333,semEP
DB13874,Adenylosuccinate_synthetase_isozyme_1,0.3333,semEP
DB00609,17-beta-hydroxysteroid_dehydrogenase_type_6,0.3333,semEP
DB00119,Alpha-2C_adrenergic_receptor,0.3333,semEP
DB00740,Large_neutral_amino_acids_transporter_small_subunit_2,0.3333,semEP
DB07347,Dr_hemagglutinin_structural_subunit,0.3333,semEP
DB00224,Gag-Pol_polyprotein,0.3333,semEP
DB11731,Proto-oncogene_tyrosine-protein_kinase_Src,0.3333,semEP
DB00226,Sodium-_and_chloride-dependent_GABA_transporter_1,0.3333,semEP
DB03796,Alanine_aminotransferase_1,0.3333,semEP
DB00920,Methylmalonic_aciduria_type_A_protein_mitochondrial,0.3333,semEP
DB06354,Glutamate_receptor_ionotropic_kainate_2,0.3333,semEP
DB08889,Renin,0.3333,semEP
DB00139,Probable_glutamate--tRNA_ligase_mitochondrial,0.3333,semEP
DB03018,Complement_factor_D,0.3333,semEP
DB00145,Annexin_A3,0.3333,semEP
DB11455,Prostaglandin_G/H_synthase_1,0.3333,semEP
DB01681,DNA-(apurinic_or_apyrimidinic_site)_lyase,0.3333,semEP
DB00331,Trimethyllysine_dioxygenase_mitochondrial,0.3333,semEP
DB08818,Sialidase-2,0.3333,semEP
DB01677,NimA-related_protein,0.3333,semEP
DB05540,Vascular_endothelial_growth_factor_A,0.3333,semEP
DB09462,Glucarate_dehydratase,0.3333,semEP
