Drug1,Drug2,Prob,Method
DB02300,Hexokinase-1,0.498,BLM
DB00153,Histamine_N-methyltransferase,0.498,BLM
DB00153,Sulfotransferase_1A3/1A4,0.498,BLM
DB00146,NADPH_azoreductase,0.498,BLM
DB00153,Adenosine_deaminase,0.498,BLM
DB00136,Adenylate_cyclase_type_1,0.498,BLM
DB00136,Nucleoside_diphosphate_kinase_B,0.498,BLM
DB00136,Cytochrome_P450_4F12,0.4979,BLM
DB08895,Myeloperoxidase,0.4979,BLM
DB02300,Tyrosinase,0.4979,BLM
DB00366,Myeloperoxidase,0.4979,BLM
DB02300,Acetyl-coenzyme_A_synthetase_cytoplasmic,0.4979,BLM
DB00146,Choline/ethanolamine_kinase,0.4979,BLM
DB11560,Myeloperoxidase,0.4979,BLM
DB02509,Myeloperoxidase,0.4979,BLM
DB00136,Choline_O-acetyltransferase,0.4979,BLM
DB00146,Bifunctional_purine_biosynthesis_protein_PURH,0.4979,BLM
DB00136,Thymidylate_synthase,0.4979,BLM
DB00136,Dopamine_beta-hydroxylase,0.4979,BLM
DB00136,Lipoprotein_lipase,0.4979,BLM
DB00146,Cob(I)yrinic_acid_a-c-diamide_adenosyltransferase_mitochondrial,0.4979,BLM
DB11632,Myeloperoxidase,0.4979,BLM
DB00136,Sodium/potassium-transporting_ATPase_subunit_gamma,0.4979,BLM
DB00146,Superoxide_dismutase_[Mn]_mitochondrial,0.4979,BLM
DB00136,Lysosomal_protective_protein,0.4979,BLM
DB11827,Myeloperoxidase,0.4979,BLM
DB01069,Myeloperoxidase,0.4979,BLM
DB00136,Angiogenin,0.4979,BLM
DB09063,Myeloperoxidase,0.4979,BLM
DB00136,AMP_deaminase_1,0.4979,BLM
DB00136,Selenocysteine_lyase,0.4979,BLM
DB02300,Aldo-keto_reductase_family_1_member_C3,0.4979,BLM
DB00136,Spermidine_synthase,0.4979,BLM
DB00738,Myeloperoxidase,0.4979,BLM
DB00136,Tyrosine-protein_kinase_ABL1,0.4979,BLM
DB02300,Protein-glutamine_gamma-glutamyltransferase_2,0.4979,BLM
DB00136,Alcohol_dehydrogenase_class-3,0.4979,BLM
DB02300,Thioredoxin_reductase_1_cytoplasmic,0.4979,BLM
DB00146,Solute_carrier_organic_anion_transporter_family_member_1B3,0.4979,BLM
DB00146,Kanamycin_nucleotidyltransferase,0.4979,BLM
DB00136,Dipeptidase_1,0.4979,BLM
DB00146,Lysosomal_protective_protein,0.4979,BLM
DB00136,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.4979,BLM
DB11090,Myeloperoxidase,0.4979,BLM
DB00910,Malate_dehydrogenase,0.4979,BLM
DB00146,Cytochrome_P450_2B7_isoform,0.4979,BLM
DB00136,Cytochrome_P450_2C6,0.4979,BLM
DB00842,Myeloperoxidase,0.4979,BLM
DB00146,Alcohol_dehydrogenase_1C,0.4979,BLM
DB02300,Gamma-glutamyl_hydrolase,0.4979,BLM
DB00549,Myeloperoxidase,0.4979,BLM
DB00136,UMP-CMP_kinase,0.4979,BLM
DB00136,5'(3')-deoxyribonucleotidase_cytosolic_type,0.4979,BLM
DB00146,Choline_dehydrogenase_mitochondrial,0.4979,BLM
DB00136,Indoleamine_2-3-dioxygenase_1,0.4979,BLM
DB00146,ATP_synthase_subunit_delta_mitochondrial,0.4979,BLM
DB00136,Glucokinase,0.4979,BLM
DB00146,cGMP-specific_3'-5'-cyclic_phosphodiesterase,0.4979,BLM
DB00136,Pentaerythritol_tetranitrate_reductase,0.4979,BLM
DB00136,Glutamine--tRNA_ligase,0.4979,BLM
DB00469,Myeloperoxidase,0.4979,BLM
DB02300,Dipeptidyl_peptidase_4,0.4979,BLM
DB00933,Myeloperoxidase,0.4979,BLM
DB00599,Myeloperoxidase,0.4979,BLM
DB00136,Ribosyldihydronicotinamide_dehydrogenase_[quinone],0.4979,BLM
DB00136,Chloramphenicol_acetyltransferase,0.4979,BLM
DB00136,UDP-glucuronosyltransferase_2B17,0.4979,BLM
DB00910,Asparagine_synthetase_[glutamine-hydrolyzing],0.4979,BLM
DB02300,Bifunctional_purine_biosynthesis_protein_PURH,0.4979,BLM
DB00136,Trimethyllysine_dioxygenase_mitochondrial,0.4979,BLM
DB00153,Cytidine_deaminase,0.4979,BLM
DB00153,Amidophosphoribosyltransferase,0.4979,BLM
DB00136,N-acetylglutamate_synthase_mitochondrial,0.4979,BLM
DB00136,Bleomycin_hydrolase,0.4979,BLM
DB02300,Peptidyl-glycine_alpha-amidating_monooxygenase,0.4979,BLM
DB00136,Kanamycin_nucleotidyltransferase,0.4978,BLM
DB00146,Tryptophan_5-hydroxylase_2,0.4978,BLM
DB01197,Myeloperoxidase,0.4978,BLM
DB00910,Adenine_phosphoribosyltransferase,0.4978,BLM
DB00136,NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_8_mitochondrial,0.4978,BLM
DB00910,CYP2B_protein,0.4978,BLM
DB02300,Deazaflavin-dependent_nitroreductase,0.4978,BLM
DB00571,Myeloperoxidase,0.4978,BLM
DB00910,3-oxoacyl-[acyl-carrier-protein]_synthase_2,0.4978,BLM
DB00910,Uridine_5'-monophosphate_synthase,0.4978,BLM
DB02300,Nitric_oxide_synthase_inducible,0.4978,BLM
DB00153,S-adenosylmethionine_synthase_isoform_type-1,0.4978,BLM
DB04216,Myeloperoxidase,0.4978,BLM
DB00146,Thymidine_phosphorylase,0.4978,BLM
DB00377,Myeloperoxidase,0.4978,BLM
DB02701,Myeloperoxidase,0.4978,BLM
DB00146,Amiloride-sensitive_amine_oxidase_[copper-containing],0.4978,BLM
DB00790,Myeloperoxidase,0.4978,BLM
DB00153,Microsomal_glutathione_S-transferase_2,0.4978,BLM
DB00910,UDP-glucuronosyltransferase_2B10,0.4978,BLM
DB00146,Cytochrome_P450_4A11,0.4978,BLM
DB00136,Solute_carrier_family_22_member_6,0.4978,BLM
DB00146,Leukotriene-B(4)_omega-hydroxylase_1,0.4978,BLM
DB00136,Neprilysin,0.4978,BLM
DB00153,Protein-lysine_6-oxidase,0.4978,BLM
DB00910,Deazaflavin-dependent_nitroreductase,0.4978,BLM
DB00281,Prostaglandin_G/H_synthase_2,0.4978,BLM
DB00136,Solute_carrier_organic_anion_transporter_family_member_1B3,0.4978,BLM
DB02300,5'-nucleotidase,0.4978,BLM
DB02300,Insulin-degrading_enzyme,0.4978,BLM
DB00136,Sulfotransferase_1A3/1A4,0.4978,BLM
DB00136,Protein-glutamine_gamma-glutamyltransferase_4,0.4978,BLM
DB00136,Adenine_phosphoribosyltransferase,0.4978,BLM
DB00136,Dipeptidyl_peptidase_4,0.4978,BLM
DB00146,3-oxo-5-alpha-steroid_4-dehydrogenase_1,0.4978,BLM
DB02300,Glutamine--fructose-6-phosphate_aminotransferase_[isomerizing]_2,0.4978,BLM
DB00153,Tyrosinase,0.4978,BLM
DB00153,Protein-glutamine_gamma-glutamyltransferase_K,0.4978,BLM
DB00146,Methionine--tRNA_ligase_cytoplasmic,0.4978,BLM
DB02300,6-phosphofructo-2-kinase/fructose-2-6-bisphosphatase_1,0.4978,BLM
DB00153,Pancreatic_alpha-amylase,0.4978,BLM
DB02300,Glutamyl-tRNA(Gln)_amidotransferase_subunit_B_mitochondrial,0.4978,BLM
DB00146,Tyrosine-protein_kinase_ABL1,0.4978,BLM
DB00152,Myeloperoxidase,0.4978,BLM
DB00136,Choline_kinase_alpha,0.4978,BLM
DB00146,Peptidyl-glycine_alpha-amidating_monooxygenase,0.4978,BLM
DB00910,Succinate_dehydrogenase_[ubiquinone]_flavoprotein_subunit_mitochondrial,0.4978,BLM
DB00910,6-phosphogluconate_dehydrogenase_decarboxylating,0.4978,BLM
DB00146,Thymidine_kinase_cytosolic,0.4978,BLM
DB02300,Nitric_oxide_synthase_endothelial,0.4978,BLM
DB00146,Cytoplasmic_aconitate_hydratase,0.4978,BLM
DB02300,Protein-lysine_6-oxidase,0.4978,BLM
DB00136,Coagulation_factor_XIII_A_chain,0.4978,BLM
DB00146,Beta-beta-carotene_15-15'-dioxygenase,0.4978,BLM
DB00136,Alcohol_dehydrogenase_6,0.4978,BLM
DB00146,Nucleoside_diphosphate_kinase_A,0.4978,BLM
DB00136,Alpha-amylase_1,0.4978,BLM
DB00136,Solute_carrier_family_22_member_8,0.4978,BLM
DB00136,Intestinal-type_alkaline_phosphatase,0.4978,BLM
DB09119,Myeloperoxidase,0.4978,BLM
DB00136,Ceruloplasmin,0.4978,BLM
DB00146,Malate_dehydrogenase,0.4978,BLM
DB00136,Protein-glutamine_gamma-glutamyltransferase_Z,0.4978,BLM
DB00136,Phenylalanine-4-hydroxylase,0.4978,BLM
DB00146,Adenylate_kinase_4_mitochondrial,0.4978,BLM
DB00146,Dipeptidyl_peptidase_4,0.4978,BLM
DB00910,Adenosine_deaminase,0.4978,BLM
DB00153,Cytochrome_P450_2C11,0.4978,BLM
DB00146,Glutaminase_kidney_isoform_mitochondrial,0.4978,BLM
DB00910,Glutathione_S-transferase_A2,0.4978,BLM
DB00146,Beta-lactamase_OXA-10,0.4978,BLM
DB00136,Cytochrome_P450_2C11,0.4978,BLM
DB00146,Alcohol_dehydrogenase_4,0.4978,BLM
DB00136,Malate_dehydrogenase,0.4978,BLM
DB00521,Myeloperoxidase,0.4978,BLM
DB00146,Protein-glutamine_gamma-glutamyltransferase_E,0.4978,BLM
DB00146,Sn1-specific_diacylglycerol_lipase_alpha,0.4978,BLM
DB00136,Major_prion_protein,0.4978,BLM
DB00153,Peptidyl-glycine_alpha-amidating_monooxygenase,0.4977,BLM
DB00136,NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_7_mitochondrial,0.4977,BLM
DB00146,UDP-glucuronosyltransferase_2B17,0.4977,BLM
DB00910,Glutathione_S-transferase_A1,0.4977,BLM
DB00146,CAD_protein,0.4977,BLM
DB00136,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.4977,BLM
DB00910,Hydroxyacid-oxoacid_transhydrogenase_mitochondrial,0.4977,BLM
DB01698,Myeloperoxidase,0.4977,BLM
DB00146,Pterin-4-alpha-carbinolamine_dehydratase,0.4977,BLM
DB00136,Pterin-4-alpha-carbinolamine_dehydratase,0.4977,BLM
DB00693,Myeloperoxidase,0.4977,BLM
DB00153,Adenylate_cyclase_type_1,0.4977,BLM
DB00153,Coagulation_factor_XIII_A_chain,0.4977,BLM
DB00910,Arylalkylamine_N-acetyltransferase,0.4977,BLM
DB00146,Methionine_adenosyltransferase_2_subunit_beta,0.4977,BLM
DB00806,Myeloperoxidase,0.4977,BLM
DB00136,Nitric_oxide_synthase_brain,0.4977,BLM
DB06267,Myeloperoxidase,0.4977,BLM
DB00146,Lipoprotein_lipase,0.4977,BLM
DB00153,Amiloride-sensitive_amine_oxidase_[copper-containing],0.4977,BLM
DB00136,Choline/ethanolamine_kinase,0.4977,BLM
DB00153,TetX_family_tetracycline_inactivation_enzyme,0.4977,BLM
DB00146,Phenylalanine-4-hydroxylase,0.4977,BLM
DB00146,Spermidine_synthase,0.4977,BLM
DB00788,Myeloperoxidase,0.4977,BLM
DB00153,UDP-glucuronosyltransferase_1-7,0.4977,BLM
DB00146,Sulfotransferase_1A3/1A4,0.4977,BLM
DB00136,NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_3_mitochondrial,0.4977,BLM
DB00146,Solute_carrier_family_22_member_6,0.4977,BLM
DB00136,Methionine_adenosyltransferase_2_subunit_beta,0.4977,BLM
DB06150,Myeloperoxidase,0.4977,BLM
DB00146,Intestinal-type_alkaline_phosphatase,0.4977,BLM
DB02300,Bleomycin_hydrolase,0.4977,BLM
DB00146,Acetyl-coenzyme_A_synthetase_cytoplasmic,0.4977,BLM
DB00136,Asparagine_synthetase_[glutamine-hydrolyzing],0.4977,BLM
DB00136,Sn1-specific_diacylglycerol_lipase_alpha,0.4977,BLM
DB06419,Myeloperoxidase,0.4977,BLM
DB00146,Thioredoxin_reductase_1_cytoplasmic,0.4977,BLM
DB00136,Arylamine_N-acetyltransferase_1,0.4977,BLM
DB00910,Alcohol_dehydrogenase_1B,0.4977,BLM
DB00136,Retinal_dehydrogenase_1,0.4977,BLM
DB02300,Choline_O-acetyltransferase,0.4977,BLM
DB02300,Complement_C1s_subcomponent,0.4977,BLM
DB00910,Solute_carrier_family_22_member_6,0.4977,BLM
DB00136,Carbonic_anhydrase_1,0.4977,BLM
DB00136,Acetyl-coenzyme_A_synthetase_cytoplasmic,0.4977,BLM
DB00146,Pyruvate-flavodoxin_oxidoreductase,0.4977,BLM
DB00153,Bile_acid-CoA:amino_acid_N-acyltransferase,0.4977,BLM
DB06737,Myeloperoxidase,0.4977,BLM
DB00136,Glutaminase_liver_isoform_mitochondrial,0.4977,BLM
DB02300,NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_7_mitochondrial,0.4977,BLM
DB00146,Tyrosinase,0.4977,BLM
DB00805,Myeloperoxidase,0.4977,BLM
DB00136,Protein-glutamine_gamma-glutamyltransferase_E,0.4977,BLM
DB00136,Phosphoglycerate_kinase_1,0.4977,BLM
DB00146,Vitamin_K_epoxide_reductase_complex_subunit_1,0.4977,BLM
DB00694,Myeloperoxidase,0.4977,BLM
DB00146,Ribosyldihydronicotinamide_dehydrogenase_[quinone],0.4977,BLM
DB00146,Proline_dehydrogenase_1_mitochondrial,0.4977,BLM
DB00146,Cytochrome_P450_2B9,0.4977,BLM
DB00629,Myeloperoxidase,0.4977,BLM
DB00153,Propionyl-CoA_carboxylase_beta_chain_mitochondrial,0.4977,BLM
DB00146,Sulfotransferase_1A1,0.4977,BLM
DB01612,Myeloperoxidase,0.4977,BLM
DB00146,Glutaminase_liver_isoform_mitochondrial,0.4977,BLM
DB00136,Uridine_5'-monophosphate_synthase,0.4977,BLM
DB00146,Alcohol_dehydrogenase_6,0.4977,BLM
DB00146,Aminoglycoside_2'-N-acetyltransferase,0.4977,BLM
DB00136,Protein-glutamine_gamma-glutamyltransferase_5,0.4977,BLM
DB00153,Protein-glutamine_gamma-glutamyltransferase_5,0.4977,BLM
DB00153,Alcohol_dehydrogenase_class-3,0.4977,BLM
DB00910,Proline_dehydrogenase_1_mitochondrial,0.4977,BLM
DB11943,Myeloperoxidase,0.4977,BLM
DB02300,Mannitol_dehydrogenase,0.4977,BLM
DB00146,Dipeptidase_1,0.4977,BLM
DB00136,Chloramphenicol_3-O_phosphotransferase,0.4977,BLM
DB00910,Methionine--tRNA_ligase_mitochondrial,0.4977,BLM
DB06716,Myeloperoxidase,0.4977,BLM
DB00153,Proline_dehydrogenase_1_mitochondrial,0.4976,BLM
DB00153,Glutamine--tRNA_ligase,0.4976,BLM
DB00136,Carboxypeptidase_E,0.4976,BLM
DB00136,Methionine--tRNA_ligase_mitochondrial,0.4976,BLM
DB02300,GMP_synthase_[glutamine-hydrolyzing],0.4976,BLM
DB00146,Deazaflavin-dependent_nitroreductase,0.4976,BLM
DB02300,Solute_carrier_organic_anion_transporter_family_member_1B3,0.4976,BLM
DB06693,Myeloperoxidase,0.4976,BLM
DB00136,Aconitate_hydratase_mitochondrial,0.4976,BLM
DB00136,Kynurenine--oxoglutarate_transaminase_1,0.4976,BLM
DB00910,Alanine_aminotransferase_1,0.4976,BLM
DB01595,Myeloperoxidase,0.4976,BLM
DB00146,Thymidylate_synthase,0.4976,BLM
DB02300,Carbonic_anhydrase_1,0.4976,BLM
DB00136,Metallothionein-2,0.4976,BLM
DB00136,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_1,0.4976,BLM
DB00910,Thymidine_phosphorylase,0.4976,BLM
DB00146,Amidophosphoribosyltransferase,0.4976,BLM
DB00146,Steryl-sulfatase,0.4976,BLM
DB00146,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.4976,BLM
DB01418,Myeloperoxidase,0.4976,BLM
DB00136,Phosphoribosylformylglycinamidine_synthase,0.4976,BLM
DB00365,Myeloperoxidase,0.4976,BLM
DB00136,Aminoglycoside_3'-phosphotransferase,0.4976,BLM
DB01193,Myeloperoxidase,0.4976,BLM
DB00136,TetX_family_tetracycline_inactivation_enzyme,0.4976,BLM
DB00146,N-acyl-phosphatidylethanolamine-hydrolyzing_phospholipase_D,0.4976,BLM
DB00136,Uridine_phosphorylase_2,0.4976,BLM
DB00910,Protein-glutamine_gamma-glutamyltransferase_E,0.4976,BLM
DB00576,Myeloperoxidase,0.4976,BLM
DB00136,Superoxide_dismutase_[Cu-Zn],0.4976,BLM
DB00136,Methionine-R-sulfoxide_reductase_B1,0.4976,BLM
DB02300,Heme_oxygenase_1,0.4976,BLM
DB00136,Choline-phosphate_cytidylyltransferase_A,0.4976,BLM
DB02300,Multidrug_and_toxin_extrusion_protein_1,0.4976,BLM
DB00938,Myeloperoxidase,0.4976,BLM
DB02300,Cytochrome_P450_3A2,0.4976,BLM
DB00136,Tryptophan--tRNA_ligase,0.4976,BLM
DB00153,Glutathione_S-transferase_P,0.4976,BLM
DB00810,Myeloperoxidase,0.4976,BLM
DB00136,Uridine_phosphorylase_1,0.4976,BLM
DB00153,Sphingomyelin_phosphodiesterase,0.4976,BLM
DB01124,Myeloperoxidase,0.4976,BLM
DB06637,Myeloperoxidase,0.4976,BLM
DB00968,Myeloperoxidase,0.4976,BLM
DB00136,Acetyl-CoA_acetyltransferase_mitochondrial,0.4976,BLM
DB02300,Tyrosine-protein_kinase_ABL1,0.4976,BLM
DB00910,Choline/ethanolaminephosphotransferase_1,0.4976,BLM
DB00146,Phosphoglycerate_kinase_1,0.4976,BLM
DB02300,3-oxoacyl-[acyl-carrier-protein]_synthase_2,0.4976,BLM
DB02300,Chloramphenicol_acetyltransferase_3,0.4976,BLM
DB00136,Hydroxyacid-oxoacid_transhydrogenase_mitochondrial,0.4976,BLM
DB00136,Amiloride-sensitive_amine_oxidase_[copper-containing],0.4976,BLM
DB01098,Myeloperoxidase,0.4976,BLM
DB00531,Myeloperoxidase,0.4976,BLM
DB00136,Deoxyguanosine_kinase_mitochondrial,0.4976,BLM
DB00146,Tryptophan--tRNA_ligase_cytoplasmic,0.4976,BLM
DB02300,NADPH--cytochrome_P450_reductase,0.4976,BLM
DB00136,Diamine_acetyltransferase_2,0.4976,BLM
DB00136,Chloramphenicol_acetyltransferase_3,0.4976,BLM
DB00146,Deoxyguanosine_kinase_mitochondrial,0.4976,BLM
DB11633,Myeloperoxidase,0.4976,BLM
DB00146,Cytochrome_P450_2B1,0.4976,BLM
DB00136,Methylmalonyl-CoA_mutase_mitochondrial,0.4976,BLM
DB00136,Diamine_acetyltransferase_1,0.4976,BLM
DB00136,Glutamyl-tRNA(Gln)_amidotransferase_subunit_B_mitochondrial,0.4976,BLM
DB01407,Myeloperoxidase,0.4976,BLM
DB00146,Alcohol_dehydrogenase_class-3,0.4976,BLM
DB00136,Thiosulfate_sulfurtransferase,0.4976,BLM
DB00153,Aminoglycoside_3'-phosphotransferase,0.4976,BLM
DB00146,Mitochondrial_peptide_methionine_sulfoxide_reductase,0.4976,BLM
DB02300,Adenylate_cyclase_type_1,0.4976,BLM
DB00146,Multidrug_and_toxin_extrusion_protein_1,0.4976,BLM
DB00136,Creatine_kinase_B-type,0.4976,BLM
DB02300,Aconitate_hydratase_mitochondrial,0.4976,BLM
DB00136,Pyridoxine_5'-phosphate_phosphatase,0.4976,BLM
DB00910,Glutaminase_kidney_isoform_mitochondrial,0.4976,BLM
DB01357,Myeloperoxidase,0.4976,BLM
DB00136,Propionyl-CoA_carboxylase_beta_chain_mitochondrial,0.4976,BLM
DB00136,Bifunctional_adenosylcobalamin_biosynthesis_protein_CobU,0.4975,BLM
DB00146,AMP_deaminase_1,0.4975,BLM
DB00146,Protein-glutamine_gamma-glutamyltransferase_2,0.4975,BLM
DB00146,Carboxypeptidase_E,0.4975,BLM
DB00115,Myeloperoxidase,0.4975,BLM
DB00136,Phosphoenolpyruvate_carboxykinase_cytosolic_[GTP],0.4975,BLM
DB02300,Pyruvate-flavodoxin_oxidoreductase,0.4975,BLM
DB02300,Cytidine_deaminase,0.4975,BLM
DB00136,GMP_synthase_[glutamine-hydrolyzing],0.4975,BLM
DB09183,Myeloperoxidase,0.4975,BLM
DB00146,Arylsulfatase_A,0.4975,BLM
DB00153,Methionine--tRNA_ligase_mitochondrial,0.4975,BLM
DB00934,Myeloperoxidase,0.4975,BLM
DB00146,Diamine_acetyltransferase_2,0.4975,BLM
DB00153,NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_7_mitochondrial,0.4975,BLM
DB00146,S-adenosylmethionine_synthase_isoform_type-1,0.4975,BLM
DB00910,Tyrosinase,0.4975,BLM
DB00136,S-adenosylmethionine_synthase_isoform_type-2,0.4975,BLM
DB00936,Myeloperoxidase,0.4975,BLM
DB00951,Prostaglandin_G/H_synthase_2,0.4975,BLM
DB00153,Folylpolyglutamate_synthase_mitochondrial,0.4975,BLM
DB01582,Myeloperoxidase,0.4975,BLM
DB00146,Alcohol_dehydrogenase_1A,0.4975,BLM
DB00153,UDP-glucuronosyltransferase_2B4,0.4975,BLM
DB00136,Tryptophan--tRNA_ligase_mitochondrial,0.4975,BLM
DB00136,Deoxycytidylate_deaminase,0.4975,BLM
DB00153,Lysosomal_protective_protein,0.4975,BLM
DB00146,Adenosine_deaminase,0.4975,BLM
DB00146,Heme_oxygenase_1,0.4975,BLM
DB00136,Methionine--tRNA_ligase_cytoplasmic,0.4975,BLM
DB00153,Solute_carrier_family_22_member_6,0.4975,BLM
DB00339,Myeloperoxidase,0.4975,BLM
DB00146,Metallothionein-2,0.4975,BLM
DB00153,Branched-chain-amino-acid_aminotransferase_cytosolic,0.4975,BLM
DB00136,Inter-alpha-trypsin_inhibitor_heavy_chain_H1,0.4975,BLM
DB00153,Arylsulfate_sulfotransferase,0.4975,BLM
DB12831,Myeloperoxidase,0.4975,BLM
DB02300,Vitamin_K_epoxide_reductase_complex_subunit_1,0.4975,BLM
DB01420,Myeloperoxidase,0.4975,BLM
DB00136,Cytochrome_P450_3A2,0.4975,BLM
DB00153,Kanamycin_nucleotidyltransferase,0.4975,BLM
DB02300,Neprilysin,0.4975,BLM
DB00146,Prolyl_4-hydroxylase_subunit_alpha-1,0.4975,BLM
DB00910,S-adenosylmethionine_synthase_isoform_type-2,0.4975,BLM
DB02300,Tryptophan--tRNA_ligase,0.4975,BLM
DB00146,5'(3')-deoxyribonucleotidase_cytosolic_type,0.4975,BLM
DB00136,ATP_synthase_subunit_beta_mitochondrial,0.4975,BLM
DB00153,Ethanolamine-phosphate_cytidylyltransferase,0.4975,BLM
DB04630,Myeloperoxidase,0.4975,BLM
DB00146,N-acetylglutamate_synthase_mitochondrial,0.4975,BLM
DB08439,Myeloperoxidase,0.4975,BLM
DB00136,Peroxiredoxin-1,0.4975,BLM
DB00136,Diacylglycerol_O-acyltransferase_2,0.4975,BLM
DB00146,Deoxycytidylate_deaminase,0.4975,BLM
DB00146,Acetylserotonin_O-methyltransferase,0.4975,BLM
DB00146,Methionine-R-sulfoxide_reductase_B2_mitochondrial,0.4975,BLM
DB04557,Myeloperoxidase,0.4975,BLM
DB02300,Protein-glutamine_gamma-glutamyltransferase_E,0.4975,BLM
DB00136,Pancreatic_triacylglycerol_lipase,0.4975,BLM
